transaction_id,employee_id,department,role,transaction_date,base_amount,overtime_hours,overtime_amount,total_amount,approver_id,processed_timestamp
TXN00002342,EMP0142,HR,HR Coord,2022-11-27,3825.33,3.3,108.63,3933.96,MGR014,2022-11-27 16:00:00
TXN00002343,EMP0143,Sales,Sales Rep,2022-11-27,4482.67,1.3,48.84,4531.51,MGR009,2022-11-27 17:00:00
TXN00002344,EMP0144,Marketing,Marketing Coord,2022-11-27,4099.11,0.3,10.55,4109.66,MGR019,2022-11-27 09:00:00
TXN00002345,EMP0145,Sales,Senior Sales,2022-11-27,6775.07,0.0,0.0,6775.07,MGR009,2022-11-27 09:00:00
TXN00002346,EMP0146,Engineering,Tech Lead,2022-11-27,7593.55,0.0,0.0,7593.55,MGR013,2022-11-27 11:00:00
TXN00002347,EMP0147,Finance,Senior Analyst,2022-11-27,7749.31,0.0,0.0,7749.31,MGR017,2022-11-27 13:00:00
TXN00002348,EMP0148,Sales,Senior Sales,2022-11-27,6368.3,0.3,18.05,6386.35,MGR009,2022-11-27 10:00:00
TXN00002349,EMP0149,Engineering,Senior Dev,2022-11-27,7545.98,3.9,255.74,7801.71,MGR013,2022-11-27 17:00:00
TXN00002350,EMP0150,Finance,Senior Analyst,2022-11-27,7169.19,0.0,0.0,7169.19,MGR017,2022-11-27 08:00:00
TXN00002351,EMP0151,Sales,Sales Rep,2022-11-27,3988.07,0.0,0.0,3988.07,MGR009,2022-11-27 17:00:00
TXN00002352,EMP0152,Engineering,Engineering Manager,2022-11-27,10752.42,0.0,0.0,10752.42,MGR013,2022-11-27 14:00:00
TXN00002353,EMP0153,Sales,Regional Director,2022-11-27,15937.52,0.9,121.51,16059.03,MGR009,2022-11-27 13:00:00
TXN00002354,EMP0154,Marketing,Marketing Coord,2022-11-27,4071.82,2.3,82.16,4153.97,MGR019,2022-11-27 14:00:00
TXN00002355,EMP0155,Engineering,Senior Dev,2022-11-27,7631.91,0.0,0.0,7631.91,MGR013,2022-11-27 09:00:00
TXN00002356,EMP0156,Marketing,Marketing Specialist,2022-11-27,5341.01,0.0,0.0,5341.01,MGR019,2022-11-27 08:00:00
TXN00002357,EMP0157,Marketing,Marketing Specialist,2022-11-27,5319.42,2.2,99.78,5419.2,MGR019,2022-11-27 09:00:00
TXN00002358,EMP0158,HR,HR Specialist,2022-11-27,6403.6,2.4,132.33,6535.93,MGR014,2022-11-27 12:00:00
TXN00002359,EMP0159,HR,HR Specialist,2022-11-27,5325.04,2.8,129.16,5454.2,MGR014,2022-11-27 11:00:00
TXN00002360,EMP0160,Engineering,Tech Lead,2022-11-27,8027.45,0.0,0.0,8027.45,MGR013,2022-11-27 16:00:00
TXN00002361,EMP0161,HR,HR Specialist,2022-11-27,5912.38,0.8,42.18,5954.57,MGR014,2022-11-27 16:00:00
TXN00002362,EMP0162,Engineering,Engineering Manager,2022-11-27,15696.030727905834,0.0,0.0,15696.030727905834,MGR013,2022-11-27 16:00:00
TXN00002363,EMP0163,Operations,Operations Lead,2022-11-27,10681.51,0.6,53.98,10735.49,MGR019,2022-11-27 17:00:00
TXN00002364,EMP0164,HR,HR Manager,2022-11-27,10759.08,0.0,0.0,10759.08,MGR014,2022-11-27 17:00:00
TXN00002365,EMP0165,Finance,Senior Analyst,2022-11-27,6822.06,2.3,134.43,6956.49,MGR017,2022-11-27 11:00:00
TXN00002366,EMP0166,Engineering,Engineering Manager,2022-11-27,10329.97,0.0,0.0,10329.97,MGR013,2022-11-27 15:00:00
TXN00002367,EMP0167,HR,HR Manager,2022-11-27,8443.36,0.0,0.0,8443.36,MGR014,2022-11-27 13:00:00
TXN00002368,EMP0168,Operations,Operations Manager,2022-11-27,8507.85,0.0,0.0,8507.85,MGR019,2022-11-27 14:00:00
TXN00002369,EMP0169,Sales,Sales Manager,2022-11-27,12001.08,0.0,0.0,12001.08,MGR009,2022-11-27 15:00:00
TXN00002370,EMP0170,Engineering,Tech Lead,2022-11-27,8739.09,0.0,0.0,8739.09,MGR013,2022-11-27 17:00:00
TXN00002371,EMP0171,Marketing,Marketing Manager,2022-11-27,10355.85,0.0,0.0,10355.85,MGR019,2022-11-27 16:00:00
TXN00002372,EMP0172,Operations,Operations Lead,2022-11-27,8203.79,1.1,80.65,8284.44,MGR019,2022-11-27 10:00:00
TXN00002373,EMP0173,Marketing,Marketing Manager,2022-11-27,10216.3,0.0,0.0,10216.3,MGR019,2022-11-27 13:00:00
TXN00002374,EMP0174,Marketing,Marketing Specialist,2022-11-27,5657.52,2.6,126.89,5784.41,MGR019,2022-11-27 08:00:00
TXN00002375,EMP0175,Marketing,Marketing Manager,2022-11-27,10147.26,0.0,0.0,10147.26,MGR019,2022-11-27 15:00:00
TXN00002376,EMP0176,Sales,Regional Director,2022-11-27,14435.8,0.0,0.0,14435.8,MGR009,2022-11-27 09:00:00
TXN00002377,EMP0177,Finance,Senior Analyst,2022-11-27,7282.5,0.0,0.0,7282.5,MGR017,2022-11-27 12:00:00
TXN00002378,EMP0178,HR,HR Specialist,2022-11-27,4991.01,3.9,169.78,5160.79,MGR014,2022-11-27 14:00:00
TXN00002379,EMP0179,HR,HR Coord,2022-11-27,3544.49,0.6,19.01,3563.5,MGR014,2022-11-27 09:00:00
TXN00002380,EMP0180,Marketing,Marketing Coord,2022-11-27,4740.4,1.0,41.21,4781.6,MGR019,2022-11-27 09:00:00
TXN00002381,EMP0181,HR,HR Manager,2022-11-27,10222.67,0.0,0.0,10222.67,MGR014,2022-11-27 10:00:00
TXN00002382,EMP0182,Marketing,Marketing Specialist,2022-11-27,5600.16,0.0,0.0,5600.16,MGR019,2022-11-27 13:00:00
TXN00002383,EMP0183,Finance,Senior Analyst,2022-11-27,8022.91,0.4,27.94,8050.86,MGR017,2022-11-27 12:00:00
TXN00002384,EMP0184,Finance,Senior Analyst,2022-11-27,8944.23,0.0,0.0,8944.23,MGR017,2022-11-27 13:00:00
TXN00002385,EMP0185,Engineering,Tech Lead,2022-11-27,8023.94,0.0,0.0,8023.94,MGR013,2022-11-27 15:00:00
TXN00002386,EMP0186,Operations,Operations Manager,2022-11-27,9694.82879068185,0.0,0.0,9694.82879068185,MGR019,2022-11-27 11:00:00
TXN00002387,EMP0187,Marketing,Marketing Coord,2022-11-27,3689.3,2.3,74.66,3763.96,MGR019,2022-11-27 16:00:00
TXN00002388,EMP0188,Operations,Operations Lead,2022-11-27,7854.94,0.2,11.97,7866.92,MGR019,2022-11-27 15:00:00
TXN00002389,EMP0189,Sales,Senior Sales,2022-11-27,7604.22,2.6,173.9,7778.12,MGR009,2022-11-27 13:00:00
TXN00002390,EMP0190,Engineering,Senior Dev,2022-11-27,7679.73,0.8,53.08,7732.81,MGR013,2022-11-27 15:00:00
TXN00002391,EMP0191,HR,HR Coord,2022-11-27,3730.25,5.1,166.1,3896.35,MGR014,2022-11-27 09:00:00
TXN00002392,EMP0192,Finance,Senior Analyst,2022-11-27,8043.48,2.1,143.96,8187.44,MGR017,2022-11-27 15:00:00
TXN00002393,EMP0193,Operations,Operations Lead,2022-11-27,10249.22,0.9,77.37,10326.59,MGR019,2022-11-27 15:00:00
TXN00002394,EMP0194,Finance,Senior Analyst,2022-11-27,6496.16,78.80995942639905,4430.441302160162,10926.601302160161,MGR017,2022-11-27 13:00:00
TXN00002395,EMP0195,Operations,Operations Manager,2022-11-27,11904.32,0.0,0.0,11904.32,MGR019,2022-11-27 09:00:00
TXN00002396,EMP0196,Engineering,Engineering Manager,2022-11-27,12006.46,0.0,0.0,12006.46,MGR013,2022-11-27 12:00:00
TXN00002397,EMP0197,Sales,Regional Director,2022-11-27,13496.4,3.9,459.06,13955.46,MGR009,2022-11-27 08:00:00
TXN00002398,EMP0198,HR,HR Coord,2022-11-27,4323.24,3.1,114.97,4438.21,MGR014,2022-11-27 09:00:00
TXN00002399,EMP0199,Finance,Senior Analyst,2022-11-27,7877.94,0.6,43.08,7921.03,MGR017,2022-11-27 08:00:00
TXN00002400,EMP0200,Operations,Operations Manager,2022-11-27,11749.49,0.0,0.0,11749.49,MGR019,2022-11-27 13:00:00
TXN00002401,EMP0001,Operations,Operations Analyst,2022-12-27,5711.7,7.3,359.28,6070.99,MGR019,2022-12-27 09:00:00
TXN00002402,EMP0002,Operations,Operations Lead,2022-12-27,10044.05,0.2,15.27,10059.32,MGR019,2022-12-27 10:00:00
TXN00002403,EMP0003,Sales,Senior Sales,2022-12-27,6488.52,0.0,0.0,6488.52,MGR009,2022-12-27 11:00:00
TXN00002404,EMP0004,Operations,Operations Manager,2022-12-27,9842.03,0.0,0.0,9842.03,MGR019,2022-12-27 16:00:00
TXN00002405,EMP0005,Engineering,Engineering Manager,2022-12-27,11574.56,0.0,0.0,11574.56,MGR013,2022-12-27 10:00:00
TXN00002406,EMP0006,Engineering,Junior Dev,2022-12-27,4561.03,0.4,15.2,4576.23,MGR013,2022-12-27 16:00:00
TXN00002407,EMP0007,Sales,Sales Rep,2022-12-27,5041.55,0.0,0.0,5041.55,MGR009,2022-12-27 10:00:00
TXN00002408,EMP0008,Sales,Regional Director,2022-12-27,12099.46,1.2,130.19,12229.66,MGR009,2022-12-27 13:00:00
TXN00002409,EMP0009,Finance,Finance Manager,2022-12-27,10108.21,0.0,0.0,10108.21,MGR017,2022-12-27 16:00:00
TXN00002410,EMP0010,Sales,Regional Director,2022-12-27,13537.85,1.3,153.97,13691.82,MGR009,2022-12-27 14:00:00
TXN00002411,EMP0011,Marketing,Marketing Coord,2022-12-27,4267.5,6.4,237.97,9010.94,MGR019,2022-12-27 15:00:00
TXN00002412,EMP0012,Marketing,Marketing Coord,2022-12-27,3923.05,3.2,109.78,4032.83,MGR019,2022-12-27 11:00:00
TXN00002413,EMP0013,Finance,Analyst,2022-12-27,5560.4,0.2,9.15,5569.55,MGR017,2022-12-27 14:00:00
TXN00002414,EMP0014,Marketing,Marketing Manager,2022-12-27,9805.73,0.0,0.0,9805.73,MGR019,2022-12-27 10:00:00
TXN00002415,EMP0015,Engineering,Engineering Manager,2022-12-27,10745.41,0.0,0.0,10745.41,MGR013,2022-12-27 10:00:00
TXN00002416,EMP0016,Engineering,Engineering Manager,2022-12-27,10731.76,0.0,0.0,10731.76,MGR013,2022-12-27 14:00:00
TXN00002417,EMP0017,HR,HR Specialist,2022-12-27,5597.59,1.2,59.96,5657.55,MGR014,2022-12-27 14:00:00
TXN00002418,EMP0018,HR,HR Specialist,2022-12-27,6968.7,0.5,32.12,7000.81,MGR014,2022-12-27 08:00:00
TXN00002419,EMP0019,Sales,Sales Rep,2022-12-27,4330.93,0.2,6.79,4337.72,MGR009,2022-12-27 17:00:00
TXN00002420,EMP0020,Operations,Operations Analyst,2022-12-27,5692.61,6.2,303.71,5996.32,MGR019,2022-12-27 11:00:00
TXN00002421,EMP0021,Engineering,Senior Dev,2022-12-27,6573.69,4.9,277.26,6850.95,MGR013,2022-12-27 15:00:00
TXN00002422,EMP0022,Finance,Finance Manager,2022-12-27,10014.62,0.0,0.0,10014.62,MGR017,2022-12-27 17:00:00
TXN00002423,EMP0023,Operations,Operations Lead,2022-12-27,9087.88,1.1,82.92,9170.8,MGR019,2022-12-27 14:00:00
TXN00002424,EMP0024,Marketing,Marketing Specialist,2022-12-27,5457.1,1.7,80.33,5537.43,MGR019,2022-12-27 14:00:00
TXN00002425,EMP0025,Operations,Operations Lead,2022-12-27,9315.42,8.4,678.67,9994.09,MGR019,2022-12-27 08:00:00
TXN00002426,EMP0026,Operations,Operations Manager,2022-12-27,13138.25,0.0,0.0,13138.25,MGR019,2022-12-27 11:00:00
TXN00002427,EMP0027,HR,HR Manager,2022-12-27,13305.84,0.0,0.0,13305.84,MGR014,2022-12-27 11:00:00
TXN00002428,EMP0028,HR,HR Manager,2022-12-27,12408.0,0.0,0.0,12408.0,MGR014,2022-12-27 12:00:00
TXN00002429,EMP0029,Sales,Regional Director,2022-12-27,11669.97,0.0,0.0,11669.97,MGR009,2022-12-27 09:00:00
TXN00002430,EMP0030,Marketing,Marketing Manager,2022-12-27,8890.5,0.0,0.0,8890.5,MGR019,2022-12-27 17:00:00
TXN00002431,EMP0031,HR,HR Coord,2022-12-27,4082.91,3.8,135.72,4218.63,MGR014,2022-12-27 09:00:00
TXN00002432,EMP0032,Marketing,Marketing Coord,2022-12-27,4580.04,2.2,86.36,4666.4,MGR019,2022-12-27 16:00:00
TXN00002433,EMP0033,Engineering,Tech Lead,2022-12-27,8908.72,0.0,0.0,8908.72,MGR013,2022-12-27 10:00:00
TXN00002434,EMP0034,Marketing,Marketing Coord,2022-12-27,4035.85,2.0,68.77,4104.62,MGR019,2022-12-27 13:00:00
TXN00002435,EMP0035,HR,HR Manager,2022-12-27,10306.22,0.0,0.0,10306.22,MGR014,2022-12-27 13:00:00
TXN00002436,EMP0036,Sales,Regional Director,2022-12-27,14531.97,0.0,0.0,14531.97,MGR009,2022-12-27 11:00:00
TXN00002437,EMP0037,Operations,Operations Lead,2022-12-27,8462.56,0.0,0.0,8462.56,MGR019,2022-12-27 15:00:00
TXN00002438,EMP0038,Marketing,Marketing Coord,2022-12-27,4676.44,1.7,70.36,4746.81,MGR019,2022-12-27 09:00:00
TXN00002439,EMP0039,Operations,Operations Manager,2022-12-27,11385.29,0.0,0.0,11385.29,MGR019,2022-12-27 12:00:00
TXN00002440,EMP0040,Marketing,Marketing Manager,2022-12-27,9963.22,0.0,0.0,9963.22,MGR019,2022-12-27 15:00:00
TXN00002441,EMP0041,Finance,Controller,2022-12-27,14060.66,0.0,0.0,14060.66,MGR017,2022-12-27 16:00:00
TXN00002442,EMP0042,Sales,Senior Sales,2022-12-27,6721.87,0.1,8.65,6730.52,MGR009,2022-12-27 13:00:00
TXN00002443,EMP0043,Finance,Analyst,2022-12-27,5009.48,0.0,0.0,5009.48,MGR017,2022-12-27 17:00:00
TXN00002444,EMP0044,Engineering,Senior Dev,2022-12-27,8094.75,4.8,338.0,8432.75,MGR013,2022-12-27 14:00:00
TXN00002445,EMP0045,Sales,Regional Director,2022-12-27,15640.0,0.0,0.0,15640.0,MGR009,2022-12-27 17:00:00
TXN00002446,EMP0046,Engineering,Engineering Manager,2022-12-27,9751.96,0.0,0.0,9751.96,MGR013,2022-12-27 14:00:00
TXN00002447,EMP0047,HR,HR Specialist,2022-12-27,6373.63,9.5,524.34,6897.97,MGR014,2022-12-27 17:00:00
TXN00002448,EMP0048,Marketing,Marketing Manager,2022-12-27,11759.81,0.0,0.0,11759.81,MGR019,2022-12-27 09:00:00
TXN00002449,EMP0049,Operations,Operations Manager,2022-12-27,10816.71,0.0,0.0,10816.71,MGR019,2022-12-27 13:00:00
TXN00002450,EMP0050,Operations,Operations Manager,2022-12-27,8660.39,0.0,0.0,8660.39,MGR019,2022-12-27 13:00:00
TXN00002451,EMP0051,Operations,Operations Lead,2022-12-27,8325.62,3.3,237.37,8562.98,MGR019,2022-12-27 15:00:00
TXN00002452,EMP0052,Marketing,Marketing Specialist,2022-12-27,5444.26,0.5,25.21,5469.47,MGR019,2022-12-27 17:00:00
TXN00002453,EMP0053,Finance,Analyst,2022-12-27,5924.49,1.5,75.2,5999.69,MGR017,2022-12-27 10:00:00
TXN00002454,EMP0054,Operations,Operations Lead,2022-12-27,9445.73,2.2,175.79,9621.52,MGR019,2022-12-27 12:00:00
TXN00002455,EMP0055,Sales,Sales Rep,2022-12-27,4195.3,5.5,199.02,4394.32,MGR009,2022-12-27 17:00:00
TXN00002456,EMP0056,Marketing,Marketing Manager,2022-12-27,9626.18,0.0,0.0,9626.18,MGR019,2022-12-27 17:00:00
TXN00002457,EMP0057,HR,HR Coord,2022-12-27,5050.11,2.5,109.44,5159.55,MGR014,2022-12-27 09:00:00
TXN00002458,EMP0058,Marketing,Marketing Coord,2022-12-27,4847.54,9.6,404.44,5251.98,MGR019,2022-12-27 10:00:00
TXN00002459,EMP0059,HR,HR Coord,2022-12-27,4485.92,0.1,5.25,4491.17,MGR014,2022-12-27 13:00:00
TXN00002460,EMP0060,Marketing,Marketing Specialist,2022-12-27,6515.65,3.1,175.46,6691.1,MGR019,2022-12-27 09:00:00
TXN00002461,EMP0061,Engineering,Tech Lead,2022-12-27,11042.77,0.0,0.0,11042.77,MGR013,2022-12-27 11:00:00
TXN00002462,EMP0062,Sales,Sales Rep,2022-12-27,4378.57,0.0,0.0,4378.57,MGR009,2022-12-27 12:00:00
TXN00002463,EMP0063,HR,HR Coord,2022-12-27,3847.24,0.6,18.6,3865.84,MGR014,2022-12-27 09:00:00
TXN00002464,EMP0064,Operations,Operations Lead,2022-12-27,10928.16,2.2,207.39,11135.55,MGR019,2022-12-27 10:00:00
TXN00002465,EMP0065,HR,HR Coord,2022-12-27,3580.79,13.7,423.62,4004.41,MGR014,2022-12-27 13:00:00
TXN00002466,EMP0066,Operations,Operations Lead,2022-12-27,9023.76,0.0,0.0,9023.76,MGR019,2022-12-27 10:00:00
TXN00002467,EMP0067,Sales,Sales Manager,2022-12-27,9165.96,0.0,0.0,9165.96,MGR009,2022-12-27 16:00:00
TXN00002468,EMP0068,HR,HR Specialist,2022-12-27,6439.5,3.3,185.57,6625.07,MGR014,2022-12-27 14:00:00
TXN00002469,EMP0069,HR,HR Manager,2022-12-27,11219.43,0.0,0.0,11219.43,MGR014,2022-12-27 14:00:00
TXN00002470,EMP0070,Sales,Sales Manager,2022-12-27,11333.6,0.0,0.0,11333.6,MGR009,2022-12-27 17:00:00
TXN00002471,EMP0071,Operations,Operations Manager,2022-12-27,12039.58,0.0,0.0,12039.58,MGR019,2022-12-27 10:00:00
TXN00002472,EMP0072,Finance,Controller,2022-12-27,12360.12,0.0,0.0,12360.12,MGR017,2022-12-27 17:00:00
TXN00002473,EMP0073,Sales,Senior Sales,2022-12-27,6710.87,1.5,87.02,6797.89,MGR009,2022-12-27 14:00:00
TXN00002474,EMP0074,Marketing,Marketing Coord,2022-12-27,4382.59,0.6,22.45,4405.04,MGR019,2022-12-27 14:00:00
TXN00002475,EMP0075,HR,HR Coord,2022-12-27,3616.44,2.4,74.33,3690.77,MGR014,2022-12-27 10:00:00
TXN00002476,EMP0076,Sales,Sales Rep,2022-12-27,5135.69,0.0,0.0,5135.69,MGR009,2022-12-27 15:00:00
TXN00002477,EMP0077,Operations,Operations Manager,2022-12-27,9375.39,0.0,0.0,9375.39,MGR019,2022-12-27 16:00:00
TXN00002478,EMP0078,Sales,Sales Rep,2022-12-27,5285.09,0.0,0.0,5285.09,MGR009,2022-12-27 10:00:00
TXN00002479,EMP0079,Marketing,Marketing Coord,2022-12-27,4655.94,0.0,0.0,4655.94,MGR019,2022-12-27 16:00:00
TXN00002480,EMP0080,Sales,Sales Manager,2022-12-27,10280.69,0.0,0.0,10280.69,MGR009,2022-12-27 10:00:00
TXN00002481,EMP0081,Finance,Senior Analyst,2022-12-27,7221.61,0.0,0.0,7221.61,MGR017,2022-12-27 15:00:00
TXN00002482,EMP0082,Sales,Regional Director,2022-12-27,14451.73,0.0,0.0,14451.73,MGR009,2022-12-27 12:00:00
TXN00002483,EMP0083,Finance,Controller,2022-12-27,11758.49,0.0,0.0,11758.49,MGR017,2022-12-27 10:00:00
TXN00002484,EMP0084,Engineering,Junior Dev,2022-12-27,4519.57,2.6,101.33,4620.9,MGR013,2022-12-27 10:00:00
TXN00002485,EMP0085,Finance,Finance Manager,2022-12-27,9324.79,0.0,0.0,9324.79,MGR017,2022-12-27 13:00:00
TXN00002486,EMP0086,Finance,Controller,2022-12-27,12835.22,0.0,0.0,12835.22,MGR017,2022-12-27 15:00:00
TXN00002487,EMP0087,Engineering,Junior Dev,2022-12-27,4776.27,0.5,18.7,4794.97,MGR013,2022-12-27 17:00:00
TXN00002488,EMP0088,Finance,Finance Manager,2022-12-27,10948.81,0.0,0.0,10948.81,MGR017,2022-12-27 08:00:00
TXN00002489,EMP0089,Sales,Senior Sales,2022-12-27,7752.57,0.0,0.0,7752.57,MGR009,2022-12-27 13:00:00
TXN00002490,EMP0090,HR,HR Specialist,2022-12-27,6348.22,1.5,83.09,6431.32,MGR014,2022-12-27 08:00:00
TXN00002491,EMP0091,Finance,Senior Analyst,2022-12-27,6749.3,8.9,522.39,7271.69,MGR017,2022-12-27 15:00:00
TXN00002492,EMP0092,Finance,Senior Analyst,2022-12-27,9142.02,0.0,0.0,9142.02,MGR017,2022-12-27 10:00:00
TXN00002493,EMP0093,Finance,Analyst,2022-12-27,5137.55,1.3,58.58,5196.13,MGR017,2022-12-27 11:00:00
TXN00002494,EMP0094,Operations,Operations Manager,2022-12-27,12059.57,0.0,0.0,12059.57,MGR019,2022-12-27 14:00:00
TXN00002495,EMP0095,Engineering,Senior Dev,2022-12-27,7268.75,2.6,161.73,7430.48,MGR013,2022-12-27 16:00:00
TXN00002496,EMP0096,Finance,Controller,2022-12-27,12008.89,0.0,0.0,12008.89,MGR017,2022-12-27 16:00:00
TXN00002497,EMP0097,Sales,Regional Director,2022-12-27,15990.59,2.5,350.64,16341.24,MGR009,2022-12-27 15:00:00
TXN00002498,EMP0098,Sales,Regional Director,2022-12-27,12892.0,0.0,0.0,12892.0,MGR009,2022-12-27 14:00:00
TXN00002499,EMP0099,Finance,Finance Manager,2022-12-27,12474.06,0.0,0.0,12474.06,MGR017,2022-12-27 15:00:00
TXN00002500,EMP0100,Marketing,Marketing Specialist,2022-12-27,6856.41,3.6,211.34,7067.75,MGR019,2022-12-27 14:00:00
TXN00002501,EMP0101,Operations,Operations Manager,2022-12-27,10918.46,0.0,0.0,10918.46,MGR019,2022-12-27 15:00:00
TXN00002502,EMP0102,Operations,Operations Lead,2022-12-27,9367.26,2.0,162.88,9530.14,MGR019,2022-12-27 15:00:00
TXN00002503,EMP0103,Sales,Sales Manager,2022-12-27,10609.11,0.0,0.0,10609.11,MGR009,2022-12-27 10:00:00
TXN00002504,EMP0104,Engineering,Junior Dev,2022-12-27,4333.8,1.0,38.25,4372.05,MGR013,2022-12-27 09:00:00
TXN00002505,EMP0105,Engineering,Junior Dev,2022-12-27,3874.67,1.0,33.83,3908.5,MGR013,2022-12-27 17:00:00
TXN00002506,EMP0106,Finance,Senior Analyst,2022-12-27,7783.34,2.6,177.63,7960.97,MGR017,2022-12-27 08:00:00
TXN00002507,EMP0107,HR,HR Coord,2022-12-27,4414.67,1.9,73.12,4487.79,MGR014,2022-12-27 11:00:00
TXN00002508,EMP0108,Engineering,Junior Dev,2022-12-27,5131.29,2.4,106.53,5237.82,MGR013,2022-12-27 12:00:00
TXN00002509,EMP0109,Sales,Regional Director,2022-12-27,13617.93,6.8,802.15,14420.08,MGR009,2022-12-27 08:00:00
TXN00002510,EMP0110,HR,HR Coord,2022-12-27,4735.45,5.9,243.18,4978.63,MGR014,2022-12-27 12:00:00
TXN00002511,EMP0111,HR,HR Coord,2022-12-27,4527.66,0.0,0.0,4527.66,MGR014,2022-12-27 11:00:00
TXN00002512,EMP0112,Engineering,Engineering Manager,2022-12-27,9220.13,0.0,0.0,9220.13,MGR013,2022-12-27 16:00:00
TXN00002513,EMP0113,HR,HR Manager,2022-12-27,9680.27,0.0,0.0,9680.27,MGR014,2022-12-27 12:00:00
TXN00002514,EMP0114,Marketing,Marketing Specialist,2022-12-27,6693.81,0.6,34.65,6728.47,MGR019,2022-12-27 10:00:00
TXN00002515,EMP0115,Operations,Operations Manager,2022-12-27,12319.72,0.0,0.0,12319.72,MGR019,2022-12-27 15:00:00
TXN00002516,EMP0116,Sales,Sales Manager,2022-12-27,11776.99,0.0,0.0,11776.99,MGR009,2022-12-27 17:00:00
TXN00002517,EMP0117,Sales,Sales Manager,2022-12-27,11023.8,0.0,0.0,11023.8,MGR009,2022-12-27 15:00:00
TXN00002518,EMP0118,Marketing,Marketing Coord,2022-12-27,3939.7,2.2,74.66,4014.37,MGR019,2022-12-27 16:00:00
TXN00002519,EMP0119,Finance,Analyst,2022-12-27,4764.09,1.5,63.25,4827.34,MGR017,2022-12-27 16:00:00
TXN00002520,EMP0120,HR,HR Coord,2022-12-27,4374.39,3.1,119.02,4493.41,MGR014,2022-12-27 09:00:00
TXN00002521,EMP0121,Marketing,Marketing Coord,2022-12-27,5393.0,0.0,0.0,5393.0,MGR019,2022-12-27 17:00:00
TXN00002522,EMP0122,Engineering,Senior Dev,2022-12-27,8335.62,0.5,36.14,8371.75,MGR013,2022-12-27 09:00:00
TXN00002523,EMP0123,Marketing,Marketing Coord,2022-12-27,4035.16,2.5,87.1,4122.27,MGR019,2022-12-27 12:00:00
TXN00002524,EMP0124,HR,HR Manager,2022-12-27,11672.47,0.0,0.0,11672.47,MGR014,2022-12-27 16:00:00
TXN00002525,EMP0125,HR,HR Manager,2022-12-27,13516.12,0.0,0.0,13516.12,MGR014,2022-12-27 13:00:00
TXN00002526,EMP0126,Engineering,Tech Lead,2022-12-27,8719.0,0.0,0.0,8719.0,MGR013,2022-12-27 16:00:00
TXN00002527,EMP0127,Engineering,Senior Dev,2022-12-27,8141.44,0.8,55.54,8196.98,MGR013,2022-12-27 08:00:00
TXN00002528,EMP0128,Engineering,Junior Dev,2022-12-27,4427.82,0.7,28.66,4456.48,MGR013,2022-12-27 15:00:00
TXN00002529,EMP0129,Sales,Sales Manager,2022-12-27,12568.52,0.0,0.0,12568.52,MGR009,2022-12-27 16:00:00
TXN00002530,EMP0130,HR,HR Coord,2022-12-27,4213.21,0.8,29.88,4243.09,MGR014,2022-12-27 11:00:00
TXN00002531,EMP0131,Marketing,Marketing Coord,2022-12-27,4919.03,0.0,0.0,4919.03,MGR019,2022-12-27 14:00:00
TXN00002532,EMP0132,Operations,Operations Lead,2022-12-27,8435.01,0.7,51.53,8486.55,MGR019,2022-12-27 09:00:00
TXN00002533,EMP0133,Finance,Finance Manager,2022-12-27,12769.76,0.0,0.0,12769.76,MGR017,2022-12-27 11:00:00
TXN00002534,EMP0134,Engineering,Engineering Manager,2022-12-27,11764.55,0.0,0.0,11764.55,MGR013,2022-12-27 12:00:00
TXN00002535,EMP0135,Engineering,Junior Dev,2022-12-27,4630.65,10.1,405.24,5035.89,MGR013,2022-12-27 08:00:00
TXN00002536,EMP0136,Sales,Sales Manager,2022-12-27,12516.63,0.0,0.0,12516.63,MGR009,2022-12-27 15:00:00
TXN00002537,EMP0137,Operations,Operations Lead,2022-12-27,11549.97,0.7,69.48,11619.45,MGR019,2022-12-27 12:00:00
TXN00002538,EMP0138,Operations,Operations Lead,2022-12-27,9466.34,1.7,137.06,9603.39,MGR019,2022-12-27 13:00:00
TXN00002539,EMP0139,Engineering,Junior Dev,2022-12-27,5613.02,0.0,0.0,5613.02,MGR013,2022-12-27 09:00:00
TXN00002540,EMP0140,Operations,Operations Analyst,2022-12-27,6002.91,0.9,48.87,6051.78,MGR019,2022-12-27 15:00:00
TXN00002541,EMP0141,Engineering,Tech Lead,2022-12-27,10224.4,0.0,0.0,10224.4,MGR013,2022-12-27 09:00:00
TXN00002542,EMP0142,HR,HR Coord,2022-12-27,3991.74,0.0,0.0,3991.74,MGR014,2022-12-27 11:00:00
TXN00002543,EMP0143,Sales,Sales Rep,2022-12-27,4622.12,0.0,0.0,4622.12,MGR009,2022-12-27 11:00:00
TXN00002544,EMP0144,Marketing,Marketing Coord,2022-12-27,4291.4,0.0,0.0,4291.4,MGR019,2022-12-27 17:00:00
TXN00002545,EMP0145,Sales,Senior Sales,2022-12-27,6947.73,0.0,0.0,6947.73,MGR009,2022-12-27 13:00:00
TXN00002546,EMP0146,Engineering,Tech Lead,2022-12-27,7831.23,0.0,0.0,7831.23,MGR013,2022-12-27 17:00:00
TXN00002547,EMP0147,Finance,Senior Analyst,2022-12-27,7983.16,2.0,138.0,8121.17,MGR017,2022-12-27 14:00:00
TXN00002548,EMP0148,Sales,Senior Sales,2022-12-27,6516.5,1.1,64.49,6580.98,MGR009,2022-12-27 10:00:00
